,File type,Extension,Timestamp of creation in D1,New creation time in D1 copyTimestamp of last modification,Original file path,New path after copying
232,IMAGES23,.jpeg,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\IMAGES23.jpeg,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\IMAGES\IMAGES23.jpeg
233,IMAGES24,.bmp,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\IMAGES24.bmp,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\IMAGES\IMAGES24.bmp
234,IMAGES25,.gif,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\IMAGES25.gif,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\IMAGES\IMAGES25.gif
235,IMAGES26,.jpeg,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\IMAGES26.jpeg,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\IMAGES\IMAGES26.jpeg
236,IMAGES27,.tiff,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\IMAGES27.tiff,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\IMAGES\IMAGES27.tiff
237,IMAGES28,.gif,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\IMAGES28.gif,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\IMAGES\IMAGES28.gif
238,IMAGES29,.jpg,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\IMAGES29.jpg,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\IMAGES\IMAGES29.jpg
239,IMAGES30,.bmp,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\IMAGES30.bmp,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\IMAGES\IMAGES30.bmp
240,VIDEOS1,.qt,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS1.qt,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS1.qt
241,VIDEOS2,.flv,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS2.flv,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS2.flv
242,VIDEOS3,.mp4,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS3.mp4,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS3.mp4
243,VIDEOS4,.webm,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS4.webm,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS4.webm
244,VIDEOS5,.webm,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS5.webm,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS5.webm
245,VIDEOS6,.qt,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS6.qt,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS6.qt
246,VIDEOS7,.mp4,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS7.mp4,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS7.mp4
247,VIDEOS8,.flv,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS8.flv,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS8.flv
248,VIDEOS9,.mov,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS9.mov,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS9.mov
249,VIDEOS10,.vob,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS10.vob,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS10.vob
250,VIDEOS11,.vob,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS11.vob,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS11.vob
251,VIDEOS12,.3gp,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS12.3gp,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS12.3gp
252,VIDEOS13,.vob,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS13.vob,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS13.vob
253,VIDEOS14,.vob,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS14.vob,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS14.vob
254,VIDEOS15,.3gp,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS15.3gp,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS15.3gp
255,VIDEOS16,.mov,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS16.mov,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS16.mov
256,VIDEOS17,.mov,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS17.mov,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS17.mov
257,VIDEOS18,.flv,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS18.flv,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS18.flv
258,VIDEOS19,.qt,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS19.qt,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS19.qt
259,VIDEOS20,.mov,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS20.mov,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS20.mov
260,VIDEOS21,.mp4,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS21.mp4,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS21.mp4
261,VIDEOS22,.mpg,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS22.mpg,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS22.mpg
262,VIDEOS23,.mpeg,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS23.mpeg,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS23.mpeg
263,VIDEOS24,.flv,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS24.flv,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS24.flv
264,VIDEOS25,.mng,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS25.mng,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS25.mng
265,VIDEOS26,.wmv,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS26.wmv,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS26.wmv
266,VIDEOS27,.flv,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS27.flv,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS27.flv
267,VIDEOS28,.mov,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS28.mov,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS28.mov
268,VIDEOS29,.3gp,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS29.3gp,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS29.3gp
269,VIDEOS30,.vob,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\VIDEOS30.vob,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\VIDEOS\VIDEOS30.vob
270,ARCHIVES1,.zip,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES1.zip,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES1.zip
271,ARCHIVES2,.xar,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES2.xar,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES2.xar
272,ARCHIVES3,.iso,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES3.iso,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES3.iso
273,ARCHIVES4,.rz,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES4.rz,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES4.rz
274,ARCHIVES5,.a,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES5.a,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES5.a
275,ARCHIVES6,.7z,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES6.7z,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES6.7z
276,ARCHIVES7,.tar,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES7.tar,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES7.tar
277,ARCHIVES8,.ar,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES8.ar,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES8.ar
278,ARCHIVES9,.7z,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES9.7z,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES9.7z
279,ARCHIVES10,.iso,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES10.iso,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES10.iso
280,ARCHIVES11,.a,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES11.a,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES11.a
281,ARCHIVES12,.cpio,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES12.cpio,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES12.cpio
282,ARCHIVES13,.rar,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES13.rar,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES13.rar
283,ARCHIVES14,.7z,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES14.7z,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES14.7z
284,ARCHIVES15,.xar,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES15.xar,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES15.xar
285,ARCHIVES16,.zip,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES16.zip,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES16.zip
286,ARCHIVES17,.rz,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES17.rz,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES17.rz
287,ARCHIVES18,.7z,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES18.7z,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES18.7z
288,ARCHIVES19,.ar,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES19.ar,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES19.ar
289,ARCHIVES20,.xar,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES20.xar,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES20.xar
290,ARCHIVES21,.xar,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES21.xar,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES21.xar
291,ARCHIVES22,.ar,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES22.ar,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES22.ar
292,ARCHIVES23,.rar,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES23.rar,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES23.rar
293,ARCHIVES24,.7z,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES24.7z,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES24.7z
294,ARCHIVES25,.a,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES25.a,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES25.a
295,ARCHIVES26,.7z,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES26.7z,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES26.7z
296,ARCHIVES27,.a,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES27.a,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES27.a
297,ARCHIVES28,.zip,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES28.zip,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES28.zip
298,ARCHIVES29,.cpio,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES29.cpio,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES29.cpio
299,ARCHIVES30,.cpio,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\ARCHIVES30.cpio,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\ARCHIVES\ARCHIVES30.cpio
300,AUDIO1,.mp3,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO1.mp3,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO1.mp3
301,AUDIO2,.vox,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO2.vox,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO2.vox
302,AUDIO3,.aa,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO3.aa,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO3.aa
303,AUDIO4,.aac,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO4.aac,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO4.aac
304,AUDIO5,.aa,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO5.aa,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO5.aa
305,AUDIO6,.msv,Wed Jul 29 21:07:53 2020,,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1\AUDIO6.msv,C:\Users\labdh\OneDrive\Desktop\nirma\4th sem\Python scientific computing\PSC sessional\PSC Sessional Assignment\D1_copy\AUDIO\AUDIO6.msv
